코드,종목명,시장,시가총액
005930,삼성전자,KOSPI,1737806316228000
000660,SK하이닉스,KOSPI,1426830134730000
402340,SK스퀘어,KOSPI,151752143900000
005935,삼성전자우,KOSPI,151246971765500
009150,삼성전기,KOSPI,131087436480000
005380,현대차,KOSPI,119578535344000
373220,LG에너지솔루션,KOSPI,87867000000000
032830,삼성생명,KOSPI,71400000000000
329180,HD현대중공업,KOSPI,65180920725000
028260,삼성물산,KOSPI,63245356590000
000270,기아,KOSPI,60435932090400
207940,삼성바이오로직스,KOSPI,58187725407000
034020,두산에너빌리티,KOSPI,56241268618800
105560,KB금융,KOSPI,53132222553200
012450,한화에어로스페이스,KOSPI,51821218005000
012330,현대모비스,KOSPI,49449257735000
055550,신한지주,KOSPI,45566818656000
034730,SK,KOSPI,40456508274000
006400,삼성SDI,KOSPI,38963103755000
068270,셀트리온,KOSPI,36148401668400
066570,LG전자,KOSPI,35427408765000
035420,NAVER,KOSPI,35061288936000
267260,HD현대일렉트릭,KOSPI,34352919655000
010120,LS ELECTRIC,KOSPI,34050000000000
042660,한화오션,KOSPI,32418537085200
086790,하나금융지주,KOSPI,31566009407400
298040,효성중공업,KOSPI,31041420292000
005490,POSCO홀딩스,KOSPI,27972259031000
006800,미래에셋증권,KOSPI,27530690496000
000810,삼성화재,KOSPI,27190311057000
009540,HD한국조선해양,KOSPI,26221439478000
042700,한미반도체,KOSPI,25162420800000
011070,LG이노텍,KOSPI,24897796564000
000150,두산,KOSPI,24792761385000
010130,고려아연,KOSPI,23878676536000
015760,한국전력,KOSPI,22821822937350
010140,삼성중공업,KOSPI,22132000000000
017670,SK텔레콤,KOSPI,22123375459000
051910,LG화학,KOSPI,22095403359000
316140,우리금융지주,KOSPI,21361620912000
064350,현대로템,KOSPI,19885725784600
033780,KT&G,KOSPI,18779311490400
267250,HD현대,KOSPI,18681864602500
307950,현대오토에버,KOSPI,18072404138000
138040,메리츠금융지주,KOSPI,17738810938000
011200,HMM,KOSPI,17091472016400
096770,SK이노베이션,KOSPI,17091236866800
018260,삼성에스디에스,KOSPI,16945738200000
272210,한화시스템,KOSPI,16681582048700
196170,알테오젠,KOSDAQ GLOBAL,16638559501500
079550,LIG디펜스앤에어로스페이스,KOSPI,16610000000000
035720,카카오,KOSPI,16566170925000
024110,기업은행,KOSPI,16307359021050
003670,포스코퓨처엠,KOSPI,16286052882000
003550,LG,KOSPI,16285799376000
247540,에코프로비엠,KOSDAQ GLOBAL,15789832047600
278470,에이피알,KOSPI,15274767240000
086280,현대글로비스,KOSPI,14212500000000
000720,현대건설,KOSPI,14053097543000
086520,에코프로,KOSDAQ GLOBAL,13944210810400
030200,KT,KOSPI,13709979664000
047810,한국항공우주,KOSPI,13061664338000
071050,한국금융지주,KOSPI,12343307228000
010950,S-Oil,KOSPI,12158941536000
006260,LS,KOSPI,11746800000000
323410,카카오뱅크,KOSPI,11450890488000
277810,레인보우로보틱스,KOSDAQ,11290717356000
005940,NH투자증권,KOSPI,10565610540850
259960,크래프톤,KOSPI,10450028914500
0126Z0,삼성에피스홀딩스,KOSPI,10114959418500
443060,HD현대마린솔루션,KOSPI,10020278310000
047050,포스코인터내셔널,KOSPI,9904452964400
016360,삼성증권,KOSPI,9742630000000
005830,DB손해보험,KOSPI,9163498825100
003490,대한항공,KOSPI,9131872392800
036930,주성엔지니어링,KOSDAQ GLOBAL,9082411043400
028050,삼성E&A,KOSPI,8967000000000
064400,LG씨엔에스,KOSPI,8831154160200
039490,키움증권,KOSPI,8681572596000
161390,한국타이어앤테크놀로지,KOSPI,8658867323100
352820,하이브,KOSPI,8611829350200
950160,코오롱티슈진,KOSDAQ,8388868950000
003230,삼양식품,KOSPI,8376712680000
047040,대우건설,KOSPI,8279788905700
000880,한화,KOSPI,8143664644500
005387,현대차2우B,KOSPI,8129113725000
007660,이수페타시스,KOSPI,8067673168100
180640,한진칼,KOSPI,7624252261800
353200,대덕전자,KOSPI,7111095507500
001440,대한전선,KOSPI,7104731605000
058470,리노공업,KOSDAQ GLOBAL,6973384275000
267270,HD건설기계,KOSPI,6809701563700
454910,두산로보틱스,KOSPI,6760723914000
326030,SK바이오팜,KOSPI,6672288900000
078930,GS,KOSPI,6586290595500
000990,DB하이텍,KOSPI,6534389117600
062040,산일전기,KOSPI,6490560200000
021240,코웨이,KOSPI,6376145082600
090430,아모레퍼시픽,KOSPI,6375710731000
034220,LG디스플레이,KOSPI,6330000000000
028300,HLB,KOSDAQ,6313595770200
004170,신세계,KOSPI,6214929098000
032640,LG유플러스,KOSPI,6173301361940
009830,한화솔루션,KOSPI,6084995774400
011790,SKC,KOSPI,6006353887800
000100,유한양행,KOSPI,5917816754300
241560,두산밥캣,KOSPI,5904733604000
000250,삼천당제약,KOSDAQ,5864368000000
377300,카카오페이,KOSPI,5660475108750
240810,원익IPS,KOSDAQ GLOBAL,5649557005100
087010,펩트론,KOSDAQ,5596164000000
005385,현대차우,KOSPI,5444278920000
036570,NC,KOSPI,5386005500000
023530,롯데쇼핑,KOSPI,5374863450000
039030,이오테크닉스,KOSDAQ GLOBAL,5315885825000
029780,삼성카드,KOSPI,5219443039550
271560,오리온,KOSPI,5143650773200
088980,맥쿼리인프라,KOSPI,5138832984890
138930,BNK금융지주,KOSPI,5125050949995
000500,가온전선,KOSPI,5111822535000
128940,한미약품,KOSPI,5098774418000
066970,엘앤에프,KOSPI,4929005074500
298380,에이비엘바이오,KOSDAQ,4910100505100
010060,OCI홀딩스,KOSPI,4835590088000
001040,CJ,KOSPI,4811286970200
440110,파두,KOSDAQ,4794266343900
141080,리가켐바이오,KOSDAQ GLOBAL,4705168027800
175330,JB금융지주,KOSPI,4649863524800
336260,두산퓨얼셀,KOSPI,4578011447400
052690,한전기술,KOSPI,4391478000000
178320,서진시스템,KOSDAQ,4326958796000
018880,한온시스템,KOSPI,4325696656680
004020,현대제철,KOSPI,4283609698500
082740,한화엔진,KOSPI,4280838384600
403870,HPSP,KOSDAQ GLOBAL,4271370000000
319660,피에스케이,KOSDAQ GLOBAL,4266796972200
088350,한화생명,KOSPI,4060377750000
222800,심텍,KOSDAQ GLOBAL,4049850941100
002380,KCC,KOSPI,4038661120000
108490,로보티즈,KOSDAQ,3898769448000
319400,현대무벡스,KOSDAQ,3842473345500
214370,케어젠,KOSDAQ,3835251000000
022100,포스코DX,KOSPI,3816071697900
095340,ISC,KOSDAQ GLOBAL,3737041325400
347850,디앤디파마텍,KOSDAQ,3727732909700
103590,일진전기,KOSPI,3638395257000
450080,에코프로머티,KOSPI,3620127078400
069960,현대백화점,KOSPI,3588401356800
051900,LG생활건강,KOSPI,3532281522000
310210,보로노이,KOSDAQ,3524015746500
012510,더존비즈온,KOSPI,3494865960000
084370,유진테크,KOSDAQ,3494696405000
111770,영원무역,KOSPI,3376533861600
095610,테스,KOSDAQ,3291200000000
489790,한화비전,KOSPI,3286794189000
251270,넷마블,KOSPI,3211835183200
035250,강원랜드,KOSPI,3166319400000
080220,제주반도체,KOSDAQ,3161852069400
001450,현대해상,KOSPI,3145660425000
036460,한국가스공사,KOSPI,3134026350000
011170,롯데케미칼,KOSPI,3105495419400
031210,서울보증보험,KOSPI,3023275193400
383220,F&F,KOSPI,2972629020000
302440,SK바이오사이언스,KOSPI,2957812048100
011780,금호석유화학,KOSPI,2935859827500
085620,미래에셋생명,KOSPI,2933406000000
031980,피에스케이홀딩스,KOSDAQ,2930329480500
004800,효성,KOSPI,2922875062200
017800,현대엘리베이터,KOSPI,2922155778750
145020,휴젤,KOSDAQ GLOBAL,2909903804500
214450,파마리서치,KOSDAQ GLOBAL,2893516968000
097950,CJ제일제당,KOSPI,2860295340000
014680,한솔케미칼,KOSPI,2848233847500
005850,에스엘,KOSPI,2847294276000
043260,성호전자,KOSDAQ,2819182214250
214150,클래시스,KOSDAQ GLOBAL,2792086205200
064760,티씨케이,KOSDAQ GLOBAL,2755726044000
007810,코리아써키트,KOSPI,2736416942000
067310,하나마이크론,KOSDAQ,2728356477300
139130,iM금융지주,KOSPI,2720980436020
001720,신영증권,KOSPI,2696160000000
028670,팬오션,KOSPI,2688884645360
012750,에스원,KOSPI,2659942460000
375500,DL이앤씨,KOSPI,2646643813200
001740,SK네트웍스,KOSPI,2639815579240
005290,동진쎄미켐,KOSDAQ,2604573438600
357780,솔브레인,KOSDAQ GLOBAL,2574705346000
131970,두산테스나,KOSDAQ GLOBAL,2549262692200
009420,한올바이오파마,KOSPI,2544119070600
263750,펄어비스,KOSDAQ GLOBAL,2541002665250
004990,롯데지주,KOSPI,2516510344000
483650,달바글로벌,KOSPI,2487598417500
010170,대한광통신,KOSDAQ,2473776850600
026960,동서,KOSPI,2447635000000
279570,케이뱅크,KOSPI,2446341760530
226950,올릭스,KOSDAQ,2423889610200
237690,에스티팜,KOSDAQ GLOBAL,2413668376600
000240,한국앤컴퍼니,KOSPI,2392368048000
009970,영원무역홀딩스,KOSPI,2360185457400
139480,이마트,KOSPI,2348404196900
020150,롯데에너지머티리얼즈,KOSPI,2319790010900
457190,이수스페셜티케미컬,KOSPI,2311743708000
003690,코리안리,KOSPI,2295606192690
204320,HL만도,KOSPI,2286811744000
439260,대한조선,KOSPI,2277706054000
007340,DN오토모티브,KOSPI,2235115043000
131290,티에스이,KOSDAQ,2234408658000
006360,GS건설,KOSPI,2216560591000
257720,실리콘투,KOSDAQ,2216477317600
032820,우리기술,KOSDAQ,2210274795680
282330,BGF리테일,KOSPI,2186414109000
008770,호텔신라,KOSPI,2162571467100
004370,농심,KOSPI,2159337910000
089030,테크윙,KOSDAQ,2108352400500
081660,미스토홀딩스,KOSPI,2102436864000
071970,HD현대마린엔진,KOSPI,2086171942500
030000,제일기획,KOSPI,2084546997000
098460,고영,KOSDAQ,2083671814250
100790,미래에셋벤처투자,KOSDAQ,2074516957700
051600,한전KPS,KOSPI,2054250000000
000155,두산우,KOSPI,2046188544000
120110,코오롱인더,KOSPI,2006384144000
005440,현대지에프홀딩스,KOSPI,1997134095810
082920,비츠로셀,KOSDAQ,1981335144900
089970,브이엠,KOSDAQ,1966896403000
008930,한미사이언스,KOSPI,1966257062500
290650,엘앤씨바이오,KOSDAQ,1955303540000
018670,SK가스,KOSPI,1953278484000
161890,한국콜마,KOSPI,1923813775500
011210,현대위아,KOSPI,1911814334900
007390,네이처셀,KOSDAQ,1910499410400
103140,풍산,KOSPI,1908453331800
007070,GS리테일,KOSPI,1906249062000
058610,에스피지,KOSDAQ,1898382016000
140410,메지온,KOSDAQ,1829608453400
083650,비에이치아이,KOSDAQ,1825718125000
218410,RFHIC,KOSDAQ,1824221465400
192820,코스맥스,KOSPI,1821596194500
00680K,미래에셋증권2우B,KOSPI,1820910000000
068760,셀트리온제약,KOSDAQ,1816055378800
035900,JYP Ent.,KOSDAQ GLOBAL,1815710341200
462870,시프트업,KOSPI,1815351823000
097230,HJ중공업,KOSPI,1804100973120
030530,원익홀딩스,KOSDAQ,1799644957300
000120,CJ대한통운,KOSPI,1797612707200
078600,대주전자재료,KOSDAQ,1764425699300
002790,아모레퍼시픽홀딩스,KOSPI,1731777777000
112610,씨에스윈드,KOSPI,1718484672250
420770,기가비스,KOSDAQ,1687143389800
229640,LS에코에너지,KOSPI,1681305857100
140860,파크시스템스,KOSDAQ GLOBAL,1680592560000
093370,후성,KOSPI,1665675274900
041510,에스엠,KOSDAQ GLOBAL,1652996618000
009155,삼성전기우,KOSPI,1639538976000
322000,HD현대에너지솔루션,KOSPI,1625120000000
001430,세아베스틸지주,KOSPI,1592278083600
0009K0,에임드바이오,KOSDAQ,1571509212300
395400,SK리츠,KOSPI,1562281447800
023590,다우기술,KOSPI,1556178866400
017960,한국카본,KOSPI,1552878404300
001800,오리온홀딩스,KOSPI,1537945110100
323280,태성,KOSDAQ,1514683808000
475150,SK이터닉스,KOSPI,1510871627400
437730,삼현,KOSDAQ,1509280189200
060370,LS마린솔루션,KOSDAQ,1488807339000
347700,스피어,KOSDAQ,1476602721300
039200,오스코텍,KOSDAQ,1471026867200
031330,에스에이엠티,KOSDAQ,1461927879540
192080,더블유게임즈,KOSPI,1458851945200
001120,LX인터내셔널,KOSPI,1455438000000
096530,씨젠,KOSDAQ,1430992235600
003540,대신증권,KOSPI,1407685221800
006040,동원산업,KOSPI,1401471003250
032350,롯데관광개발,KOSPI,1393025795000
006280,녹십자,KOSPI,1390698022000
020560,아시아나항공,KOSPI,1388377392140
034230,파라다이스,KOSPI,1377398910340
069620,대웅제약,KOSPI,1371850480000
003570,SNT다이내믹스,KOSPI,1371673751250
298020,효성티앤씨,KOSPI,1367547512000
475830,오름테라퓨틱,KOSDAQ,1346734145000
361610,SK아이이테크놀로지,KOSPI,1346215666000
005070,코스모신소재,KOSPI,1341868668400
181710,NHN,KOSPI,1293748990500
073240,금호타이어,KOSPI,1286926085760
066575,LG전자우,KOSPI,1281724905400
294870,IPARK현대산업개발,KOSPI,1269375175800
077970,STX엔진,KOSPI,1264663984500
281820,케이씨텍,KOSPI,1251275375200
101490,에스앤에스텍,KOSDAQ,1250223909400
007310,오뚜기,KOSPI,1242427300000
090710,휴림로봇,KOSDAQ,1231603701070
476830,알지노믹스,KOSDAQ,1230358248600
195870,해성디에스,KOSPI,1224000000000
030610,교보증권,KOSPI,1201169608940
099320,쎄트렉아이,KOSDAQ,1194784429800
000815,삼성화재우,KOSPI,1189276410000
295310,에이치브이엠,KOSDAQ,1182282705300
012630,HDC,KOSPI,1176911903700
166090,하나머티리얼즈,KOSDAQ GLOBAL,1174793835600
004000,롯데정밀화학,KOSPI,1172610000000
445680,큐리옥스바이오시스템즈,KOSDAQ,1164660363500
195940,HK이노엔,KOSDAQ GLOBAL,1160109036450
003530,한화투자증권,KOSPI,1147830596250
328130,루닛,KOSDAQ,1146236420760
232140,와이씨,KOSDAQ,1144532632500
415640,KB발해인프라,KOSPI,1140899051880
038500,삼표시멘트,KOSDAQ,1134200376060
082640,동양생명,KOSPI,1128332460630
001820,삼화콘덴서,KOSPI,1126818000000
003380,하림지주,KOSDAQ GLOBAL,1105495479270
036540,SFA반도체,KOSDAQ,1101884030100
183300,코미코,KOSDAQ GLOBAL,1097325751600
051915,LG화학우,KOSPI,1096422880000
000080,하이트진로,KOSPI,1093382995490
032500,케이엠더블유,KOSDAQ,1086436300750
089860,롯데렌탈,KOSPI,1072942415400
417200,LS머트리얼즈,KOSDAQ,1071618118560
458870,씨어스,KOSDAQ,1063769733000
027360,아주IB투자,KOSDAQ,1062445210620
127120,제이에스링크,KOSDAQ,1047286641500
065350,신성델타테크,KOSDAQ,1047138418800
496320,본시스템즈,KONEX,1039340379000
083450,GST,KOSDAQ,1030237000000
085660,차바이오텍,KOSDAQ,1030139133680
100090,SK오션플랜트,KOSPI,1022142190440
330590,롯데리츠,KOSPI,1018615316100
189300,인텔리안테크,KOSDAQ,1017914715600
300720,한일시멘트,KOSPI,1010511171660
388210,씨엠티엑스,KOSDAQ,1001165220600
124500,아이티센글로벌,KOSDAQ,998954887350
491000,리브스메드,KOSDAQ,990173883600
499790,GS피앤엘,KOSPI,984601255650
090360,로보스타,KOSDAQ,982800000000
397030,에이프릴바이오,KOSDAQ,978697926800
000210,DL,KOSPI,976544194400
281740,레이크머티리얼즈,KOSDAQ,976098637800
009450,경동나비엔,KOSPI,973181945600
003090,대웅,KOSPI,972133905600
388720,유일로보틱스,KOSDAQ,968426559000
003240,태광산업,KOSPI,959750800000
185750,종근당,KOSPI,948250986000
456040,OCI,KOSPI,939116725500
057050,현대홈쇼핑,KOSPI,932400000000
005300,롯데칠성,KOSPI,928816288400
280360,롯데웰푸드,KOSPI,927821059200
356860,티엘비,KOSDAQ,923283957000
115180,큐리언트,KOSDAQ,920341570250
003470,유안타증권,KOSPI,915230484500
137400,피엔티,KOSDAQ GLOBAL,912093028000
071055,한국금융지주우,KOSPI,911543855600
006110,삼아알미늄,KOSPI,899845572500
192400,쿠쿠홀딩스,KOSPI,883720297250
161580,필옵틱스,KOSDAQ,881428487200
490470,세미파이브,KOSDAQ,879557624000
204270,제이앤티씨,KOSDAQ,877561229220
074600,원익QnC,KOSDAQ GLOBAL,866189600000
056190,에스에프에이,KOSDAQ GLOBAL,860014802000
036830,솔브레인홀딩스,KOSDAQ GLOBAL,857066405800
248070,솔루엠,KOSPI,850650838440
365550,ESR켄달스퀘어리츠,KOSPI,841624380000
090460,비에이치,KOSPI,836046142400
213420,덕산네오룩스,KOSDAQ GLOBAL,834327614400
137310,에스디바이오센서,KOSPI,833168803800
298050,HS효성첨단소재,KOSPI,825654416400
466100,클로봇,KOSDAQ,823606381650
030190,NICE평가정보,KOSPI,821815801650
000670,영풍,KOSPI,816513791050
086450,동국제약,KOSDAQ GLOBAL,812338343200
048410,현대바이오,KOSDAQ,793275801840
451800,한화리츠,KOSPI,791138000000
036530,SNT홀딩스,KOSPI,790738471000
376900,로킷헬스케어,KOSDAQ,790514692200
214320,이노션,KOSPI,785600000000
033100,제룡전기,KOSDAQ,784648679650
035760,CJ ENM,KOSDAQ GLOBAL,781774340100
071320,지역난방공사,KOSPI,781565220000
075580,세진중공업,KOSPI,773152601600
222080,씨아이에스,KOSDAQ GLOBAL,773134631360
006120,SK디스커버리,KOSPI,771429169300
108320,LX세미콘,KOSPI,770927820000
160190,하이젠알앤엠,KOSDAQ,769111200000
005690,파미셀,KOSPI,765651218640
252990,샘씨엔에스,KOSDAQ,764767190300
006340,대원전선,KOSPI,762972267680
00088K,한화3우B,KOSPI,762594531300
094170,동운아나텍,KOSDAQ,762167167200
003160,디아이,KOSPI,761270000000
046890,서울반도체,KOSDAQ GLOBAL,752139660000
293490,카카오게임즈,KOSDAQ GLOBAL,751516445070
358570,지아이이노베이션,KOSDAQ,747364629330
456160,지투지바이오,KOSDAQ,746661227400
014620,성광벤드,KOSDAQ,746261928400
122870,와이지엔터테인먼트,KOSDAQ,745772855100
006650,대한유화,KOSPI,742950000000
336370,솔루스첨단소재,KOSPI,742899499520
126340,비나텍,KOSDAQ,742454807600
033790,피노,KOSDAQ,740162774120
009240,한샘,KOSPI,740142035600
171090,선익시스템,KOSDAQ,738501960600
114090,GKL,KOSPI,737319586400
025540,한국단자,KOSPI,733337500000
241710,코스메카코리아,KOSDAQ,732648000000
000370,한화손해보험,KOSPI,727283440450
064960,SNT모티브,KOSPI,727203452800
052400,코나아이,KOSDAQ,723795562700
006730,서부T&D,KOSDAQ,723285922220
033240,자화전자,KOSPI,719463216600
050890,쏠리드,KOSDAQ,719357362560
079160,CJ CGV,KOSPI,718958715670
052020,에스티큐브,KOSDAQ,718583385870
010780,아이에스동서,KOSPI,718450028800
079900,전진건설로봇,KOSPI,709197687000
005090,SGC에너지,KOSPI,707498250300
004490,세방전지,KOSPI,705474000000
439960,코스모로보틱스,KOSDAQ,702556052900
253450,스튜디오드래곤,KOSDAQ GLOBAL,701865928300
023160,태광,KOSDAQ,701002258200
033640,네패스,KOSDAQ,699846780700
003850,보령,KOSPI,698307864980
476060,온코닉테라퓨틱스,KOSDAQ,693831795200
285130,SK케미칼,KOSPI,686761010200
032190,다우데이타,KOSDAQ,683655000000
053610,프로텍,KOSDAQ,680400000000
002350,넥센타이어,KOSPI,667071599910
056080,유진로봇,KOSDAQ,665465576480
348370,엔켐,KOSDAQ,659520889300
037460,삼지전자,KOSDAQ,659268288800
100840,SNT에너지,KOSPI,658682938550
059090,미코,KOSDAQ,653632177680
365340,성일하이텍,KOSDAQ,647347861500
121600,나노신소재,KOSDAQ,646994884800
001510,SK증권,KOSPI,644156811725
00104K,CJ4우(전환),KOSPI,639471265600
336570,원텍,KOSDAQ,637814199520
002960,한국쉘석유,KOSPI,633750000000
001570,금양,KOSPI,633275240400
007700,F&F홀딩스,KOSPI,628959021360
293940,신한알파리츠,KOSPI,628888639600
053800,안랩,KOSDAQ,628647589000
003620,KG모빌리티,KOSPI,626350352640
317450,명인제약,KOSPI,623420000000
093050,LF,KOSPI,622812000000
178920,PI첨단소재,KOSPI,619629394200
044490,태웅,KOSDAQ,619228441950
006380,카프로,KOSPI,618539985360
036810,에프에스티,KOSDAQ,618101475950
102940,코오롱생명과학,KOSDAQ,616567401300
484870,엠앤씨솔루션,KOSPI,616057470000
425420,티에프이,KOSDAQ,613654895700
005180,빙그레,KOSPI,611756046000
069260,TKG휴켐스,KOSPI,611543676480
005880,대한해운,KOSPI,608701483240
001680,대상,KOSPI,608419319000
041830,인바디,KOSDAQ,605965645900
225570,넥슨게임즈,KOSDAQ,604596397320
002020,코오롱,KOSPI,604079424000
001060,JW중외제약,KOSPI,601941290500
102710,이엔에프테크놀로지,KOSDAQ,594373977600
383800,LX홀딩스,KOSPI,589649733700
089890,코세스,KOSDAQ,589595399100
008060,대덕,KOSPI,586633087500
086900,메디톡스,KOSDAQ,586069309100
001270,부국증권,KOSPI,583824581800
389470,인벤티지랩,KOSDAQ,579550683400
060250,NHN KCP,KOSDAQ,578312798400
077360,덕산하이메탈,KOSDAQ,575232445320
000400,롯데손해보험,KOSPI,572880846720
383310,에코프로에이치엔,KOSDAQ,571566897000
249420,일동제약,KOSPI,571070448600
009520,포스코엠텍,KOSDAQ GLOBAL,570505031100
041960,코미팜,KOSDAQ,567448281600
014820,동원시스템즈,KOSPI,567069475920
486990,노타,KOSDAQ,565675095000
174900,앱클론,KOSDAQ,564645250700
348340,뉴로메카,KOSDAQ,563995912950
082270,젬백스,KOSDAQ,563989646220
016380,KG스틸,KOSPI,563050090110
112040,위메이드,KOSDAQ,555397181880
017940,E1,KOSPI,553602000000
000640,동아쏘시오홀딩스,KOSPI,551393961300
348210,넥스틴,KOSDAQ GLOBAL,551090463000
002840,미원상사,KOSPI,550525000000
453340,현대그린푸드,KOSPI,548769820300
003030,세아제강지주,KOSPI,542971232700
399720,가온칩스,KOSDAQ,538667402000
093320,케이아이엔엑스,KOSDAQ,537288000000
001500,현대차증권,KOSPI,536710821920
033500,동성화인텍,KOSDAQ,535012572960
253590,네오셈,KOSDAQ,530158846940
006220,제주은행,KOSPI,521998072170
039130,하나투어,KOSPI,521236211800
067160,SOOP,KOSDAQ GLOBAL,520712945100
005389,현대차3우B,KOSPI,520185522000
272290,이녹스첨단소재,KOSDAQ GLOBAL,518375234000
170920,엘티씨,KOSDAQ,517113967700
058650,세아홀딩스,KOSPI,515855897600
033160,엠케이전자,KOSDAQ,509293509300
045100,한양이엔지,KOSDAQ,508375000000
376300,디어유,KOSDAQ,506814968100
015750,성우하이텍,KOSDAQ,506400000000
005810,풍산홀딩스,KOSPI,505326084600
031430,신세계인터내셔날,KOSPI,501699240000
122640,예스티,KOSDAQ,501193110600
035890,서희건설,KOSDAQ,499833393975
230360,에코마케팅,KOSDAQ,496135121790
327260,RF머트리얼즈,KOSDAQ,496115884000
017900,광전자,KOSPI,495419173650
019210,와이지-원,KOSDAQ,494676582400
003545,대신증권우,KOSPI,494512423210
104830,원익머트리얼즈,KOSDAQ,492972800000
009410,태영건설,KOSPI,491321218778
064290,인텍플러스,KOSDAQ,488830556000
003300,한일홀딩스,KOSPI,487445129640
330860,네패스아크,KOSDAQ,487361800000
284740,쿠쿠홈시스,KOSPI,486890061000
002240,고려제강,KOSPI,486000000000
268280,미원에스씨,KOSPI,485000000000
278280,천보,KOSDAQ,484182030000
161000,애경케미칼,KOSPI,483568167460
475960,토모큐브,KOSDAQ,480459536600
099190,아이센스,KOSDAQ,479671914120
020000,한섬,KOSPI,475715417100
340570,티앤엘,KOSDAQ,473049600000
377740,바이오노트,KOSPI,472241832480
460930,현대힘스,KOSDAQ,471581710880
094800,맵스리얼티,KOSPI,469741714860
452260,한화갤러리아,KOSPI,469140256200
217590,티엠씨,KOSPI,468391734000
005250,녹십자홀딩스,KOSPI,466519843200
214430,아이쓰리시스템,KOSDAQ,465469595500
368770,파이버프로,KOSDAQ,465215826000
448900,한국피아이엠,KOSDAQ,462873623400
034310,NICE,KOSPI,461669891920
271940,일진하이솔루스,KOSPI,459361853500
001530,DI동일,KOSPI,458851005150
030520,한글과컴퓨터,KOSDAQ GLOBAL,458689743680
211050,인카금융서비스,KOSDAQ,458644646670
034950,한국기업평가,KOSDAQ,455867605600
089010,켐트로닉스,KOSDAQ,454467731700
200710,에이디테크놀로지,KOSDAQ,454342736250
036620,감성코퍼레이션,KOSDAQ,452518855000
019170,신풍제약,KOSPI,452371844860
005945,NH투자증권우,KOSPI,451016135200
042000,카페24,KOSDAQ,446812563120
003280,흥아해운,KOSPI,445507337847
168360,펨트론,KOSDAQ,444699392200
014830,유니드,KOSPI,444631320000
160980,싸이맥스,KOSDAQ,442978053650
356680,엑스게이트,KOSDAQ,442138691080
460860,동국제강,KOSPI,442007431470
448730,삼성FN리츠,KOSPI,436584750000
024850,HLB이노베이션,KOSDAQ,435341088240
016610,DB증권,KOSPI,435075487250
145990,삼양사,KOSPI,432133513100
041190,우리기술투자,KOSDAQ,426720000000
005420,코스모화학,KOSPI,426715413080
018290,브이티,KOSDAQ,426290423600
372320,큐로셀,KOSDAQ,424041816300
004710,한솔테크닉스,KOSPI,422546976800
000070,삼양홀딩스,KOSPI,420764952200
025980,아난티,KOSDAQ,417907752050
004690,삼천리,KOSPI,417804710400
001200,유진투자증권,KOSPI,417494261580
009900,명신산업,KOSPI,416612856020
008730,율촌화학,KOSPI,415400000000
290550,디케이티,KOSDAQ,414025461000
125490,한라캐스트,KOSDAQ,413571648160
095660,네오위즈,KOSDAQ,411525450180
092190,서울바이오시스,KOSDAQ,410980711680
393890,더블유씨피,KOSDAQ GLOBAL,409502042400
003000,부광약품,KOSPI,409458384650
251970,펌텍코리아,KOSDAQ,408580000000
101160,월덱스,KOSDAQ,407821527100
403550,쏘카,KOSPI,406716178240
039440,에스티아이,KOSDAQ,406284631400
060280,큐렉소,KOSDAQ,405583735700
417310,코람코더원리츠,KOSPI,404808000000
072710,농심홀딩스,KOSPI,404415288000
452280,한선엔지니어링,KOSDAQ,404201070000
004700,조광피혁,KOSPI,403602676600
381970,케이카,KOSPI,402771996000
002810,삼영무역,KOSPI,402579466400
110990,디아이티,KOSDAQ,402570000000
079940,가비아,KOSDAQ,401949485800
029530,신도리코,KOSPI,400288034800
219130,타이거일렉,KOSDAQ,399694557000
130660,한전산업,KOSPI,398698000000
306200,세아제강,KOSPI,393111180000
011930,신성이엔지,KOSPI,392758270200
015360,INVENI,KOSPI,392400000000
215200,메가스터디교육,KOSDAQ GLOBAL,390768643200
950210,프레스티지바이오파마,KOSPI,389423084400
199800,툴젠,KOSDAQ,389147454250
013030,하이록코리아,KOSDAQ,388348752000
078130,국일제지,KOSDAQ,387827619280
006910,보성파워텍,KOSDAQ,385669118400
027410,BGF,KOSPI,383824331910
025320,시노펙스,KOSDAQ,382013367685
493280,아이엠바이오로직스,KOSDAQ,381065439300
085910,네오티스,KOSDAQ,380736976800
241770,메카로,KOSDAQ,380695104000
200470,에이팩트,KOSDAQ,379140732350
010820,퍼스텍,KOSPI,378957958260
101930,인화정공,KOSDAQ,378086517900
114810,한솔아이원스,KOSDAQ,377118531600
064260,다날,KOSDAQ,376714375860
357120,코람코라이프인프라리츠,KOSPI,375227789670
025900,동화기업,KOSDAQ GLOBAL,375135054700
145720,덴티움,KOSPI,373845674850
000157,두산2우B,KOSPI,373736403000
012030,DB,KOSPI,371165906385
067630,HLB생명과학,KOSDAQ,370627856320
060980,HL홀딩스,KOSPI,365877534100
0011T0,채비,KOSDAQ,365267817980
006405,삼성SDI우,KOSPI,364835548000
424870,이뮨온시아,KOSDAQ,363719991965
090435,아모레퍼시픽우,KOSPI,362661460500
107640,한중엔시에스,KOSDAQ,362597840000
332570,PS일렉트로닉스,KOSDAQ,362481728880
003800,에이스침대,KOSDAQ,360425000000
016590,신대양제지,KOSPI,360262510800
0120G0,삼양바이오팜,KOSPI,359152521000
